commodity,state,time,country,total_import_values
114 Fish, Fresh/chilled/frozen & Other Marine Products,Texas,2024,World Total,"414,816,866"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Utah,2024,World Total,"5,698,059"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Virginia,2024,World Total,"292,502,840"
114 Fish, Fresh/chilled/frozen & Other Marine Products,US Virgin Islands,2024,World Total,"1,431,254"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Vermont,2024,World Total,"1,395,796"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Washington,2024,World Total,"573,787,761"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Wisconsin,2024,World Total,"17,401,139"
114 Fish, Fresh/chilled/frozen & Other Marine Products,West Virginia,2024,World Total,"215,954"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Wyoming,2024,World Total,"42,731,189"
115 Products Supporting Agriculture & Forestry,Arkansas,2024,World Total,"161,119"
115 Products Supporting Agriculture & Forestry,Arizona,2024,World Total,"4,025,466"
115 Products Supporting Agriculture & Forestry,California,2024,World Total,"51,262,734"
115 Products Supporting Agriculture & Forestry,Colorado,2024,World Total,"6,021"
115 Products Supporting Agriculture & Forestry,Connecticut,2024,World Total,"2,232"
115 Products Supporting Agriculture & Forestry,Florida,2024,World Total,"385,360"
115 Products Supporting Agriculture & Forestry,Georgia,2024,World Total,"564,660"
115 Products Supporting Agriculture & Forestry,Iowa,2024,World Total,"1,197,888"
115 Products Supporting Agriculture & Forestry,Illinois,2024,World Total,"4,931,610"
115 Products Supporting Agriculture & Forestry,Kansas,2024,World Total,"9,857"
115 Products Supporting Agriculture & Forestry,Kentucky,2024,World Total,"5,189"
115 Products Supporting Agriculture & Forestry,Massachusetts,2024,World Total,"50,303"
115 Products Supporting Agriculture & Forestry,Maryland,2024,World Total,"16,291"
115 Products Supporting Agriculture & Forestry,Maine,2024,World Total,"197,248"
115 Products Supporting Agriculture & Forestry,Michigan,2024,World Total,"67,125"
115 Products Supporting Agriculture & Forestry,Minnesota,2024,World Total,"549,066"
115 Products Supporting Agriculture & Forestry,Missouri,2024,World Total,"579,200"
115 Products Supporting Agriculture & Forestry,Montana,2024,World Total,"178,289"
115 Products Supporting Agriculture & Forestry,North Carolina,2024,World Total,"33,293"
115 Products Supporting Agriculture & Forestry,North Dakota,2024,World Total,"209,700"
115 Products Supporting Agriculture & Forestry,New Jersey,2024,World Total,"3,109,352"
115 Products Supporting Agriculture & Forestry,New York,2024,World Total,"10,894,423"
115 Products Supporting Agriculture & Forestry,Ohio,2024,World Total,"227,781"
115 Products Supporting Agriculture & Forestry,Oklahoma,2024,World Total,"12,250"
115 Products Supporting Agriculture & Forestry,Oregon,2024,World Total,"10,918"
115 Products Supporting Agriculture & Forestry,Pennsylvania,2024,World Total,"98,678"
115 Products Supporting Agriculture & Forestry,South Carolina,2024,World Total,"483,357"
115 Products Supporting Agriculture & Forestry,South Dakota,2024,World Total,"82,686"
115 Products Supporting Agriculture & Forestry,Texas,2024,World Total,"4,956,989"
115 Products Supporting Agriculture & Forestry,Utah,2024,World Total,"22,680"
115 Products Supporting Agriculture & Forestry,Virginia,2024,World Total,"781,839"
115 Products Supporting Agriculture & Forestry,Vermont,2024,World Total,"230,136"
115 Products Supporting Agriculture & Forestry,Wisconsin,2024,World Total,"41,606,515"
211 Oil & Gas,Alaska,2024,World Total,"208,100,643"
211 Oil & Gas,Alabama,2024,World Total,"2,467,475,787"
211 Oil & Gas,Arkansas,2024,World Total,"7,619,614"
211 Oil & Gas,Arizona,2024,World Total,"7,052,387"
211 Oil & Gas,California,2024,World Total,"25,685,877,560"
211 Oil & Gas,Colorado,2024,World Total,"3,298,750,056"
211 Oil & Gas,Connecticut,2024,World Total,"52,067,731"
211 Oil & Gas,Dist of Columbia,2024,World Total,"189,690,257"
211 Oil & Gas,Delaware,2024,World Total,"3,273,025,302"
211 Oil & Gas,Florida,2024,World Total,"75,297,496"
211 Oil & Gas,Georgia,2024,World Total,"3,722,451"
211 Oil & Gas,Hawaii,2024,World Total,"108,463,364"
211 Oil & Gas,Iowa,2024,World Total,"65,588,220"
211 Oil & Gas,Idaho,2024,World Total,"27,336,634"
211 Oil & Gas,Illinois,2024,World Total,"47,104,499,785"
211 Oil & Gas,Indiana,2024,World Total,"2,551,810"
211 Oil & Gas,Kansas,2024,World Total,"45,826,704"
211 Oil & Gas,Kentucky,2024,World Total,"6,824,866"
211 Oil & Gas,Louisiana,2024,World Total,"4,877,847,083"
211 Oil & Gas,Massachusetts,2024,World Total,"530,398,445"
211 Oil & Gas,Maryland,2024,World Total,"237,374,960"
211 Oil & Gas,Maine,2024,World Total,"111,111,944"
211 Oil & Gas,Michigan,2024,World Total,"4,562,483,515"
211 Oil & Gas,Minnesota,2024,World Total,"9,161,845,983"
211 Oil & Gas,Missouri,2024,World Total,"217,827,570"
211 Oil & Gas,Mississippi,2024,World Total,"2,270,560,033"
211 Oil & Gas,Montana,2024,World Total,"5,150,074,495"
211 Oil & Gas,North Carolina,2024,World Total,"704,037"
211 Oil & Gas,North Dakota,2024,World Total,"293,249,767"
211 Oil & Gas,Nebraska,2024,World Total,"111,628"
211 Oil & Gas,New Hampshire,2024,World Total,"18,473,537"
211 Oil & Gas,New Jersey,2024,World Total,"10,354,068,837"
211 Oil & Gas,New Mexico,2024,World Total,"9,790,219"
211 Oil & Gas,Nevada,2024,World Total,"29,339,680"
211 Oil & Gas,New York,2024,World Total,"717,586,586"
211 Oil & Gas,Ohio,2024,World Total,"3,833,063,271"
211 Oil & Gas,Oklahoma,2024,World Total,"7,081,508,296"
211 Oil & Gas,Oregon,2024,World Total,"41,790,938"
211 Oil & Gas,Pennsylvania,2024,World Total,"4,953,017,313"
211 Oil & Gas,Puerto Rico,2024,World Total,"940,895,676"
211 Oil & Gas,Rhode Island,2024,World Total,"5,958,454"
211 Oil & Gas,South Carolina,2024,World Total,"1,561,905"
211 Oil & Gas,South Dakota,2024,World Total,"3,123,229"
211 Oil & Gas,Tennessee,2024,World Total,"33,118,745"
211 Oil & Gas,Texas,2024,World Total,"27,878,449,677"
211 Oil & Gas,Utah,2024,World Total,"21,276,515"
211 Oil & Gas,Virginia,2024,World Total,"53,431,733"
211 Oil & Gas,US Virgin Islands,2024,World Total,"450,514"
211 Oil & Gas,Vermont,2024,World Total,"141,646,898"
211 Oil & Gas,Washington,2024,World Total,"9,744,535,860"
211 Oil & Gas,Wisconsin,2024,World Total,"288,755,364"
211 Oil & Gas,West Virginia,2024,World Total,"2,764,194"
211 Oil & Gas,Wyoming,2024,World Total,"22,864,665"
212 Minerals & Ores,Alaska,2024,World Total,"65,332,385"
212 Minerals & Ores,Alabama,2024,World Total,"51,418,538"
212 Minerals & Ores,Arkansas,2024,World Total,"11,681,653"
212 Minerals & Ores,Arizona,2024,World Total,"310,990,620"
212 Minerals & Ores,California,2024,World Total,"214,077,904"
212 Minerals & Ores,Colorado,2024,World Total,"11,787,696"
212 Minerals & Ores,Connecticut,2024,World Total,"16,515,148"
212 Minerals & Ores,Dist of Columbia,2024,World Total,"157,806"
212 Minerals & Ores,Delaware,2024,World Total,"11,525,435"
212 Minerals & Ores,Florida,2024,World Total,"356,528,253"
212 Minerals & Ores,Georgia,2024,World Total,"153,439,465"
212 Minerals & Ores,Hawaii,2024,World Total,"4,069,660"
212 Minerals & Ores,Iowa,2024,World Total,"7,018,795"
212 Minerals & Ores,Idaho,2024,World Total,"11,883,315"
212 Minerals & Ores,Illinois,2024,World Total,"393,232,253"
212 Minerals & Ores,Indiana,2024,World Total,"142,567,223"
212 Minerals & Ores,Kansas,2024,World Total,"12,912,493"
212 Minerals & Ores,Kentucky,2024,World Total,"26,744,567"
212 Minerals & Ores,Louisiana,2024,World Total,"1,074,566,306"
212 Minerals & Ores,Massachusetts,2024,World Total,"54,391,436"
212 Minerals & Ores,Maryland,2024,World Total,"76,730,545"
212 Minerals & Ores,Maine,2024,World Total,"20,831,775"
212 Minerals & Ores,Michigan,2024,World Total,"188,523,387"
212 Minerals & Ores,Minnesota,2024,World Total,"53,706,136"
212 Minerals & Ores,Missouri,2024,World Total,"11,477,110"
212 Minerals & Ores,Mississippi,2024,World Total,"177,974,302"
212 Minerals & Ores,Montana,2024,World Total,"2,242,158"
212 Minerals & Ores,North Carolina,2024,World Total,"189,633,282"
212 Minerals & Ores,North Dakota,2024,World Total,"15,023,094"
212 Minerals & Ores,Nebraska,2024,World Total,"1,262,216"
212 Minerals & Ores,New Hampshire,2024,World Total,"27,012,509"
212 Minerals & Ores,New Jersey,2024,World Total,"71,958,762"
212 Minerals & Ores,New Mexico,2024,World Total,"888,103"
212 Minerals & Ores,Nevada,2024,World Total,"21,994,758"
212 Minerals & Ores,New York,2024,World Total,"149,326,392"
212 Minerals & Ores,Ohio,2024,World Total,"195,187,496"
212 Minerals & Ores,Oklahoma,2024,World Total,"89,391,765"
212 Minerals & Ores,Oregon,2024,World Total,"27,769,151"
212 Minerals & Ores,Pennsylvania,2024,World Total,"273,372,032"
212 Minerals & Ores,Puerto Rico,2024,World Total,"180,574,891"
212 Minerals & Ores,Rhode Island,2024,World Total,"17,715,681"
212 Minerals & Ores,South Carolina,2024,World Total,"28,431,685"
212 Minerals & Ores,South Dakota,2024,World Total,"1,622,233"
212 Minerals & Ores,Tennessee,2024,World Total,"80,867,396"
212 Minerals & Ores,Texas,2024,World Total,"658,240,249"
212 Minerals & Ores,Utah,2024,World Total,"12,358,599"
212 Minerals & Ores,Virginia,2024,World Total,"37,876,285"
212 Minerals & Ores,US Virgin Islands,2024,World Total,"579,025"
212 Minerals & Ores,Vermont,2024,World Total,"7,281,659"
212 Minerals & Ores,Washington,2024,World Total,"323,608,666"
212 Minerals & Ores,Wisconsin,2024,World Total,"50,451,081"
212 Minerals & Ores,West Virginia,2024,World Total,"16,226,397"
212 Minerals & Ores,Wyoming,2024,World Total,"1,299,751"
311 Food & Kindred Products,Alaska,2024,World Total,"22,903,078"
311 Food & Kindred Products,Alabama,2024,World Total,"373,447,240"
311 Food & Kindred Products,Arkansas,2024,World Total,"169,252,580"
311 Food & Kindred Products,Arizona,2024,World Total,"844,364,428"
311 Food & Kindred Products,California,2024,World Total,"21,383,731,837"
311 Food & Kindred Products,Colorado,2024,World Total,"941,247,204"
311 Food & Kindred Products,Connecticut,2024,World Total,"575,821,349"
311 Food & Kindred Products,Dist of Columbia,2024,World Total,"52,031,038"
311 Food & Kindred Products,Delaware,2024,World Total,"603,773,163"
311 Food & Kindred Products,Florida,2024,World Total,"6,002,625,082"
311 Food & Kindred Products,Georgia,2024,World Total,"6,743,189,862"
311 Food & Kindred Products,Hawaii,2024,World Total,"146,409,441"
311 Food & Kindred Products,Iowa,2024,World Total,"760,493,395"
311 Food & Kindred Products,Idaho,2024,World Total,"510,043,370"
311 Food & Kindred Products,Illinois,2024,World Total,"7,947,121,636"
311 Food & Kindred Products,Indiana,2024,World Total,"1,539,745,492"
311 Food & Kindred Products,Kansas,2024,World Total,"566,691,675"
311 Food & Kindred Products,Kentucky,2024,World Total,"527,361,924"
311 Food & Kindred Products,Louisiana,2024,World Total,"2,108,768,191"
311 Food & Kindred Products,Massachusetts,2024,World Total,"1,395,665,313"
311 Food & Kindred Products,Maryland,2024,World Total,"2,717,710,557"
311 Food & Kindred Products,Maine,2024,World Total,"300,617,180"
311 Food & Kindred Products,Michigan,2024,World Total,"1,585,423,564"
311 Food & Kindred Products,Minnesota,2024,World Total,"585,831,101"
311 Food & Kindred Products,Missouri,2024,World Total,"706,214,887"
311 Food & Kindred Products,Mississippi,2024,World Total,"99,934,934"
311 Food & Kindred Products,Montana,2024,World Total,"298,585,756"
311 Food & Kindred Products,North Carolina,2024,World Total,"852,418,220"
311 Food & Kindred Products,North Dakota,2024,World Total,"107,068,823"
311 Food & Kindred Products,Nebraska,2024,World Total,"482,042,831"
311 Food & Kindred Products,New Hampshire,2024,World Total,"199,912,728"
311 Food & Kindred Products,New Jersey,2024,World Total,"17,025,743,966"
311 Food & Kindred Products,New Mexico,2024,World Total,"198,015,588"
311 Food & Kindred Products,Nevada,2024,World Total,"278,123,098"
311 Food & Kindred Products,New York,2024,World Total,"6,511,645,968"
311 Food & Kindred Products,Ohio,2024,World Total,"1,898,841,173"
311 Food & Kindred Products,Oklahoma,2024,World Total,"183,585,115"
311 Food & Kindred Products,Oregon,2024,World Total,"553,249,852"
311 Food & Kindred Products,Pennsylvania,2024,World Total,"8,032,957,422"
311 Food & Kindred Products,Puerto Rico,2024,World Total,"1,076,493,050"
311 Food & Kindred Products,Rhode Island,2024,World Total,"112,296,699"
311 Food & Kindred Products,South Carolina,2024,World Total,"1,139,670,519"
311 Food & Kindred Products,South Dakota,2024,World Total,"278,767,408"
311 Food & Kindred Products,Tennessee,2024,World Total,"636,437,966"
311 Food & Kindred Products,Texas,2024,World Total,"12,110,145,758"
311 Food & Kindred Products,Utah,2024,World Total,"451,925,372"
311 Food & Kindred Products,Virginia,2024,World Total,"1,829,175,830"
311 Food & Kindred Products,US Virgin Islands,2024,World Total,"17,791,746"
311 Food & Kindred Products,Vermont,2024,World Total,"685,725,808"
311 Food & Kindred Products,Washington,2024,World Total,"2,162,906,068"
311 Food & Kindred Products,Wisconsin,2024,World Total,"1,143,657,087"
311 Food & Kindred Products,West Virginia,2024,World Total,"2,724,087"
311 Food & Kindred Products,Wyoming,2024,World Total,"213,088,054"
312 Beverages & Tobacco Products,Alaska,2024,World Total,"359,705"
312 Beverages & Tobacco Products,Alabama,2024,World Total,"35,294,366"
312 Beverages & Tobacco Products,Arkansas,2024,World Total,"106,725,491"
312 Beverages & Tobacco Products,Arizona,2024,World Total,"156,343,074"
312 Beverages & Tobacco Products,California,2024,World Total,"4,023,743,801"
312 Beverages & Tobacco Products,Colorado,2024,World Total,"169,261,223"
312 Beverages & Tobacco Products,Connecticut,2024,World Total,"186,101,038"
312 Beverages & Tobacco Products,Dist of Columbia,2024,World Total,"48,351,400"
312 Beverages & Tobacco Products,Delaware,2024,World Total,"37,342,759"
312 Beverages & Tobacco Products,Florida,2024,World Total,"4,218,749,007"
312 Beverages & Tobacco Products,Georgia,2024,World Total,"1,010,911,538"
312 Beverages & Tobacco Products,Hawaii,2024,World Total,"31,673,730"
312 Beverages & Tobacco Products,Iowa,2024,World Total,"6,429,113"
312 Beverages & Tobacco Products,Idaho,2024,World Total,"4,789,874"
312 Beverages & Tobacco Products,Illinois,2024,World Total,"7,305,574,732"
312 Beverages & Tobacco Products,Indiana,2024,World Total,"439,202,734"
312 Beverages & Tobacco Products,Kansas,2024,World Total,"25,713,699"
312 Beverages & Tobacco Products,Kentucky,2024,World Total,"911,413,625"
312 Beverages & Tobacco Products,Louisiana,2024,World Total,"148,497,842"
312 Beverages & Tobacco Products,Massachusetts,2024,World Total,"528,244,556"
312 Beverages & Tobacco Products,Maryland,2024,World Total,"361,931,566"
312 Beverages & Tobacco Products,Maine,2024,World Total,"27,668,172"
312 Beverages & Tobacco Products,Michigan,2024,World Total,"278,878,753"
312 Beverages & Tobacco Products,Minnesota,2024,World Total,"203,276,258"
312 Beverages & Tobacco Products,Missouri,2024,World Total,"213,277,398"
312 Beverages & Tobacco Products,Mississippi,2024,World Total,"14,510,073"
312 Beverages & Tobacco Products,Montana,2024,World Total,"18,499,547"
312 Beverages & Tobacco Products,North Carolina,2024,World Total,"190,983,871"
312 Beverages & Tobacco Products,North Dakota,2024,World Total,"2,684,122"
312 Beverages & Tobacco Products,Nebraska,2024,World Total,"7,690,763"
